student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1846,17.853185674359047,Male,3.3023901033003904,3.1022876230731655,0.14709629412446915,No,90.00353949039966,6.5175679050051505,Fair,2.933378858345005,Bachelor,Good,5.232604868429335,Yes,77.82624675574203
S1253,21.208821205586347,Male,6.661194079585422,1.1708536478108182,0.8538801515283844,No,99.57387897003748,8.094199286505875,Fair,3.7012433686082415,Bachelor,Good,1.8648410218479292,No,94.06067484953655
S1420,17.671108899386336,Female,4.081690686263366,2.742501568477949,4.162003990245749,Yes,68.90945633913054,9.20603714522008,Fair,4.290587819698132,Master,Good,2.9536870051974184,No,70.69035712688827
S1608,19.967755317519785,Female,3.652347436911684,1.8328623265332813,2.519565206301885,No,80.3655960913556,6.497294541026039,Fair,1.9676570078281617,Bachelor,Good,5.146347735722989,Yes,63.47114669791732
S1208,21.801618712905075,Male,2.7132273212577607,1.1662045795791325,2.2808054739066033,Yes,95.55231427371542,7.40206409787882,Fair,2.896842555672393,High School,Average,10.105477406691424,No,75.62652535037256
S1068,19.941154845796767,Female,4.928724576672844,0.081985945397123,2.7183911695842453,Yes,90.02342230799078,6.26173030830758,Good,0.11363198355416246,Bachelor,Poor,6.489662339131942,No,81.6769267159962
S1817,18.355747543230052,Female,4.973246127184335,1.5966024880963368,3.5689074011172965,No,72.67660904331188,7.097837901610804,Good,6.010089615319888,High School,Good,7.124875205424739,Yes,85.77472663711838
S1823,22.592182163289788,Male,5.137932555310587,2.7085551579557263,0.36170884155897576,No,93.71895100572904,6.602154872431193,Fair,3.9577354554353272,High School,Good,1.217033374377926,No,85.20105223560422
S1451,21.838883948005353,Female,1.2995871757976296,0.9770001323115288,1.953905615887054,No,69.46432833155507,4.649748446229851,Poor,3.761728049111716,Master,Poor,7.002303774609049,No,59.42191871851034
S1002,21.213507566743683,Male,1.4719115785584527,3.2245688786244564,1.3132208702677213,No,95.08166731719255,8.176465042186893,Poor,1.0340600186645286,High School,Poor,0.7620999707601982,No,35.9531929243019
S1340,18.960027995891842,Male,4.65826053965057,3.1538963817139294,2.9093615419592593,Yes,69.74474787779202,7.454840468129372,Fair,4.909608272680186,Bachelor,Good,1.5464931139164309,No,82.49129327107762
S1039,19.000655147375763,Male,5.453403738910102,3.132885218819809,2.3495989380504905,No,72.19080951210265,5.7504589472886245,Good,1.0823006600125922,High School,Average,3.450214548714766,No,81.60477181277503
S1322,20.158433108871666,Male,6.074796114324371,4.970092250501156,1.2935464975016762,No,67.98791374863275,5.506426209856853,Good,0.173907066898,Bachelor,Good,9.426882787721148,No,97.14171350882367
S1596,20.79752531420337,Male,3.4716692694163016,2.609397896732014,1.9598533925996364,No,98.3517956531901,8.380639564766636,Fair,2.9470037056654856,Bachelor,Poor,1.3192782704339765,No,68.22227580686567
S1559,22.065292757630402,Female,2.8827951382565615,2.539772710751128,1.8917607886877792,No,72.27986358646488,6.880740637269461,Fair,6.246699028563043,High School,Good,3.8932049251337615,No,71.04507982862647
S1504,22.81459966493416,Female,5.253961768052333,3.18777668028164,2.947644067433759,No,79.98443616940098,4.142933318861029,Fair,1.025416679192177,Bachelor,Good,3.3928479054275997,No,75.86708979612531
S1957,16.602279836685618,Female,2.1902144435607185,1.5651522544040377,-0.01872741435348732,No,69.96202352647,6.820961007837727,Good,4.387675981575712,High School,Average,4.222208233824303,No,48.491545172118066
S1176,18.910012458782823,Male,2.895464962419477,3.174241443918623,0.2865311160692647,No,85.66150396034996,7.1516138651702175,Good,6.02375623160394,High School,Average,5.384129134151296,Yes,77.6059634479803
S1135,21.13209364527366,Male,3.6166594639422462,3.1438029533528336,0.6289322897380601,No,84.52015636005466,4.7063555723227,Fair,4.033027897670445,Bachelor,Good,8.155350250840305,No,75.31430112039979
S1873,17.077945285900096,Female,4.387463297425883,1.1975931692063737,0.060621539961114274,No,82.89594034549064,4.916294112917158,Fair,1.0885136599441083,High School,Good,7.007511320825521,No,84.37421605974725
S1099,20.99727654727237,Male,3.3217687553125828,2.655113677747486,3.41258445895457,No,99.72188992688564,6.580113649695026,Good,0.6005053419211672,High School,Good,6.366333929530838,No,65.04756336900624
S1380,24.550737225791398,Male,3.727223611601621,1.6895430188029943,2.2210120788330125,No,69.07259164957388,9.25408047785904,Good,0.3800594889294707,Bachelor,Average,6.148510032184338,No,67.9457815004378
S1860,20.095054923636358,Female,3.4174703806542963,3.9555946436331584,4.0079856899769775,No,99.65136781841301,8.26081682094416,Poor,0.7811753137430584,High School,Poor,7.863247599228963,Yes,61.63385852268464
S1180,21.22531105946349,Female,3.7858758712610876,3.2820396792376636,2.623382141634834,Yes,100.06216526676015,7.3357040005910195,Fair,5.328733299984062,,Good,5.227093566706259,No,71.57228752880576
S1358,17.515234387790994,Female,1.9452863094923256,2.4398824508031134,3.342738489535905,No,97.29088982402675,5.011259626882801,Good,5.063319141400813,High School,Average,4.894652967443013,No,55.27416273279868
S1865,16.702093584553094,Male,3.5319464935838765,1.9740882135482554,1.329056495015469,No,84.55834703232398,5.495732841344174,Good,2.0179675568670765,Master,Good,1.8816706296841539,No,66.14920922169323
S1213,22.760864553076996,Male,1.147365459086253,3.0751899276850825,3.89043320149439,No,88.38710211985928,6.848610192237886,Good,5.941805375278169,Bachelor,Poor,6.0935853636198765,No,45.682794490963616
S1630,17.401413298845203,Female,0.9112046035490682,2.9212497836682423,2.3001546616148745,No,96.00918816978219,8.51659160589445,Good,1.032268005597962,Master,Average,9.824420703548467,Yes,49.70668183030719
S1862,17.816281040745725,Female,5.507273816107559,1.9364720648809628,0.12862076263215114,No,90.05389909822851,6.131722605988814,Good,5.202794937564336,High School,Poor,1.1817524944167939,No,93.88413424438086
S1411,24.00683326252163,Male,1.6719450806196114,0.8440072920429523,3.4213360187995283,Yes,63.18830633402244,8.149285068081817,Good,2.750624871946085,High School,Good,10.311224289739352,No,60.06551387187488
S1290,17.246163125205033,Male,3.8391649027087733,1.4514582476665097,1.4208084835287313,No,80.88470833178535,5.002186284559139,Fair,1.8749146496364832,,Poor,7.996842113649745,No,77.41932508598613
S1993,20.205046099740624,Male,3.7616678707355082,2.3173909685283136,0.9975746068091952,No,89.05164604929506,5.208084961985506,Good,1.0309909641268853,High School,Good,6.826734868567119,No,74.10418010730022
S1588,20.403985612567027,Other,3.558608502612411,3.0026983282537048,3.4719202888174197,No,76.2970577559329,7.783316344375532,Fair,0.8829775602594387,High School,Average,2.2940120928973102,No,56.88228007604521
S1680,24.34430649639035,Other,3.3253003035471864,2.709259934963269,1.2555503118425837,No,82.47797442774267,7.936927042439716,Poor,6.117133760924238,,Good,3.523795787351333,No,71.31391910552394
S1899,19.24618078208243,Female,3.853966379696075,2.088671965873013,1.604655298991027,No,81.20926342703737,5.247054656061576,Poor,-0.037112525995074475,,Average,1.3645802593690584,No,55.81662786877823
S1106,21.82211769260806,Male,3.135862318649739,0.6043244021060719,0.7494908584219534,No,82.58056985219574,9.080624289350073,Good,5.754223846866921,High School,Good,3.896326854812793,Yes,84.05426163910613
S1837,21.18298228400921,Female,2.1528033361740953,1.0935921488320253,1.6226595471107574,No,76.31207631758932,5.098608161323999,Poor,1.9640123734471575,High School,Poor,9.413901278575505,No,63.965843566313126
S1576,21.072347349655573,Male,2.0362098636329287,2.1921005687277515,1.1473736232340501,No,92.70197781708217,5.819275895986222,Fair,2.6377912851645813,High School,Good,9.858510704384042,No,62.051019498992474
S1843,22.69468551877497,Female,3.222053955435862,4.712165189087259,2.2465369360402563,Yes,92.66080855614503,6.334230474324449,Fair,4.017570427468532,Master,Poor,3.043960211074334,No,62.60798633421843
S1418,24.326270973787736,Female,2.2259446642905525,2.983023267605104,0.7566605114833657,No,79.22055757507326,3.9021606713057695,Good,4.157430047461637,,Average,3.506664938494085,Yes,55.79397800902507
S1826,19.18583082439002,Male,4.83503410401881,2.4013403555242223,2.455560659196466,No,74.95789307623768,6.958728729784568,Poor,4.2980196047868064,High School,Good,4.09848542068508,No,87.7168548269367
S1394,19.01047209686769,Female,3.2671742417168455,1.2922484764421958,-0.05380215755824137,No,78.80608641860584,8.185844625140929,Good,5.281001043983152,Bachelor,Good,9.82135321652394,No,90.34462973144345
S1790,21.946340771265863,Male,1.0059979588823567,4.256894059961706,2.3888125701581906,No,62.919896518404684,5.489251253984826,Fair,-0.03366228192051276,Master,Good,5.164610622604449,No,30.657381624408202
S1717,19.724143692649506,Female,3.081975620624921,1.9491542673605862,1.955611454375899,Yes,96.69224170888913,6.931272062354142,Good,0.8130669863158619,Master,Average,4.024944895817525,Yes,68.38860465561324
S1146,19.04593167118534,Female,3.3059151655380687,3.2107901640250796,2.5449271769084993,No,85.25748336524224,7.88299351853402,Poor,1.9462309495371295,Bachelor,Good,9.166121255526425,No,75.86742701725235
S1484,21.107837571782557,Female,2.002021937677957,1.211835729377002,0.776170716555322,No,84.86745479364717,5.151031236045477,Fair,2.2116277958662907,Bachelor,Good,7.299873307548876,Yes,58.49599845439345
S1271,23.808663001113498,Female,4.717144490335011,1.2917823482943827,3.492786788833275,Yes,78.59602153232186,6.621980043571207,Good,0.8716423375909708,Master,Good,1.201255597354532,No,73.63115265072676
S1411,24.26754653351553,Male,1.4397039257322224,0.714262648783392,3.143953404927031,Yes,62.46421235825822,8.069680215518954,Good,2.8888505683592567,High School,Good,10.091559351132602,No,59.284994527296526
S1765,18.747417097818012,Male,2.2303339520216654,2.8330199305542823,1.2872807635943597,Yes,82.75944283102486,6.36078440679462,Poor,0.9891048273928873,Master,Average,2.8204748542351052,No,44.656132184388035
S1158,16.511249217037598,Female,2.6282714852103664,1.8467015510537321,3.0748046155425692,No,85.45658386442965,6.473916283217509,Fair,3.8342411462884285,Bachelor,Good,4.751177656120831,Yes,61.75956863801903
S1180,21.239351583042634,Female,3.6655884789469773,3.464961679246577,2.656265890674407,Yes,99.59982647106003,7.6379001251452525,Fair,5.028561070315393,,Good,4.483947124061834,No,68.8981727919974
S1582,19.907142652518093,Male,3.3438101630651844,2.482326094288731,2.213502021153033,No,72.54855996108044,3.1393772022411772,Fair,1.1238866336165914,High School,Good,8.027723221584433,No,61.949657396236404
S1365,22.97098721287624,Female,5.177697931830573,3.1486255091384523,0.6544836955454949,Yes,82.82503895086793,4.788878852102228,Good,1.1614708176766448,,Poor,2.9849490926371356,No,74.70379220892613
S1371,23.807198489691423,Male,0.8816860118615167,1.418376774364723,3.800722985266459,Yes,75.36419345478242,7.4963911889748776,Good,2.4058423927098085,Bachelor,Average,9.697662956419437,No,36.220497036206446
S1154,20.630297476662655,Male,3.456347129490105,3.179977455607773,1.4468320088448856,No,66.49101858371006,7.153339031877176,Fair,0.980741787950467,Bachelor,Good,3.0504113385578187,No,66.13111421971229
S1720,18.2889633783386,Female,4.768971155501647,0.0535478243854366,2.149287978025772,Yes,95.49230231457662,5.105882242488044,Good,3.22849957703482,Bachelor,Average,5.055306330479912,No,95.08133074864647
S1390,18.841418115160234,Female,3.313595909335831,0.7235311101777866,1.2501403251468282,Yes,78.76377827903082,5.979211030428955,Good,2.1549927288031916,High School,Good,9.707459542462482,No,70.91379394086121
S1782,24.382361497434367,Female,4.219799374894761,3.409860691612837,1.0178095003009384,Yes,91.45353889435683,8.603067793647028,Fair,0.0020807254695310255,,Good,2.8721787614643164,No,57.50449179346226
S1255,19.185847319037258,Female,5.084335476344215,3.041563429882491,1.6800063931098943,No,83.58074510326325,5.1602489161617875,Good,4.16293058710008,High School,Average,7.03519576894873,No,86.84527756527666
S1244,22.92754073510992,Male,4.913131555199869,4.413131203447258,2.246937050955496,No,87.1648297045481,7.652953514169436,Good,5.856980683603762,High School,Average,8.196586292514441,No,95.98967793311778
S1359,18.750018576012717,Male,6.358556156134223,1.4091135706749185,-0.15391194298052227,No,83.27504061222334,7.280616628873145,Good,4.720850579295744,Bachelor,Good,2.5675730343132845,Yes,102.37014772249626
S1971,22.831382737281984,Female,3.45325364976473,2.4903255968767986,1.907812754333949,No,56.90616952895657,6.21009506426146,Good,4.654911160366431,High School,Average,6.070872425739029,No,68.37483163847243
S1950,18.72086970374672,Female,2.7804611550244327,1.130945306716095,3.1720648725502927,No,79.08362318407082,4.894054274167638,Fair,4.928003788097134,High School,Average,1.999451968827124,No,50.70882231304869
S1967,22.480466356010737,Male,5.330175305696062,4.149328779017876,3.6702914037910856,No,96.36046292051107,5.990332771272033,Fair,0.032917228148543566,,Good,6.166327928439438,No,74.1715943343234
S1129,20.03785538447324,Male,0.5850448488823746,4.255694308483798,1.4240010851287845,No,84.16173226278613,6.263588986984355,Good,0.8592933708141233,High School,Average,3.365038381084127,Yes,28.130131306518265
S1555,24.264784403373174,Male,3.4364322610990876,-0.07753212088415339,1.7076450022489251,No,95.63826516468716,5.283873455822721,Good,2.8524052045641533,,Average,10.125338607811363,Yes,82.02711549387335
S1186,17.70824774899106,Female,-0.29500535569358394,1.8875023804561881,1.306680383465473,No,83.13612464719232,5.486027558300333,Fair,3.1988369551599884,Bachelor,Average,7.7311728124119465,No,53.21802734207885
S1357,24.04167540235791,Male,4.396882249480991,-0.016731955874569115,2.428447890619305,No,75.58022244726318,7.123090658591407,Fair,2.0442613572017914,Bachelor,Average,0.8933331208125511,No,85.29487807498127
S1695,20.27115107620928,Female,2.340711440808627,1.8835052131678272,1.7738712024320662,No,94.41255583825598,7.000038988571826,Good,3.8140914922173437,Bachelor,Good,7.48361217261136,No,70.24921678037563
S1537,22.922878458292224,Female,2.4905598866645,0.9625315354029841,2.248249483532605,Yes,80.41494373875781,3.4751332321969484,Good,4.955826919961221,Bachelor,Average,7.9232968918145,No,61.16743579352901
S1434,20.237368902092538,Male,0.057603069049758815,3.5933760500042173,3.1177473380035883,No,72.59978214429506,6.183176324348706,Fair,2.9505860804214423,High School,Good,2.1171303692757517,No,25.765224515956767
S1980,19.750325783631414,Female,3.8586597897723967,3.4892031164424178,2.6194041770886485,No,93.32277569328267,5.28572257517497,Poor,6.136852307250566,High School,Good,10.037752275307389,Yes,79.51067608626339
S1824,23.686120448821004,Other,5.132983091637626,0.5419093430783153,2.108248649515255,No,85.93021005976189,7.7658970847597075,Poor,-0.15047128989851716,,Average,3.5301915318335464,No,83.20337405614309
S1305,21.087340358738057,Female,4.587350168890265,3.590356250939325,0.13182637113864537,No,75.83289422725485,5.3895100460480165,Fair,2.2348652390852735,High School,Good,4.444714411582319,Yes,87.68831295963517
S1780,16.912711248305094,Female,3.922981147634872,3.4636408500138387,2.0639061466596633,No,88.23498884753127,7.8911130622535905,Poor,0.07194617967799978,High School,Average,9.947790282584444,Yes,91.08383552453864
S1530,17.147804945762463,Male,4.280147087832674,1.34598555540053,2.423778110475621,No,89.21698089483559,5.635126568053851,Good,1.8994177488894923,Master,Good,7.793664797792582,Yes,82.08988704365345
S1465,22.54467801056922,Male,5.1148816101548,1.4781637552937021,0.983827159518742,No,82.34539740841777,5.41571090548519,Fair,5.844553520969267,,Good,4.130126151663141,No,82.1092050193903
S1513,22.163967708005742,Male,2.1850705529625323,1.8562180415101934,2.625256694780771,Yes,70.62059686494796,6.840521642083526,Good,2.8576370701784013,High School,Good,6.4730619837383845,No,59.25683897596349
S1051,22.598145574608274,Female,2.683326993759109,3.4343499783649536,0.634862036529247,No,85.26214273310767,6.604907985662466,Poor,0.13360518868385238,High School,Average,4.90891738822379,No,60.31005338890849
S1940,19.99433094733105,Other,4.0372952157892,1.778035362622138,0.11572715821736773,Yes,69.75012515623808,7.154555046903197,Good,-0.22246035674516232,Master,Average,4.104729690422789,No,67.9255773475245
S1885,21.007859728456243,Male,5.18508638026434,0.29456336923125653,1.3904054061113829,No,87.26219047081594,8.5645508954142,Fair,5.826110225703235,High School,Poor,7.8952275817615085,No,97.0592324409233
S1745,18.04133339773407,Female,4.14250569892598,3.4451109719694353,1.5813034529088676,No,82.07867452455437,6.677814968804012,Good,2.11054249467315,Master,Average,3.7002954606368954,No,73.23938402998462
S1304,17.571361718023233,Male,2.4554348124163066,3.4589478246616543,2.0754880096742143,No,83.17444039241359,6.370738855145412,Good,-0.18577922415041678,Bachelor,Average,0.4330765942275945,No,38.18769031042929
S1056,24.09810158233984,Male,2.5995954354411523,1.889543721191864,0.020671091622777932,No,84.27893553405252,5.406449545494583,Good,5.912821112264392,Bachelor,Average,7.913392978329466,No,65.95621931792888
S1987,19.63042478451497,Female,2.345726827724589,1.4450178712143193,1.9459740814904867,Yes,86.19721424161642,5.450054786211877,Fair,0.8218595955552062,High School,Average,8.718164131577025,No,58.84977357493447
S1945,22.901545521182793,Male,6.114246686991917,2.7715814099105076,2.3201397232018603,Yes,98.53723058259835,6.393724414154442,Poor,8.40518203471799e-05,,Average,7.104686571893111,No,100.20912963329278
S1342,19.28611622878627,Male,2.327324527979884,1.9003793913412066,1.9283252822944326,No,78.27262948889738,4.984659642752708,Fair,5.015763982767834,High School,Average,3.170278284229633,No,58.00716839174804
S1515,18.830748526354885,Female,3.0256017797846835,0.28220722483609173,1.8051475824124603,No,85.47181432309357,7.740619866007173,Good,6.054999349993099,High School,Poor,5.949356065986769,Yes,82.34874508295609
S1067,17.115390606056508,Male,3.4471566066409727,1.7354775449706559,3.2138009961451632,No,81.08956003469079,5.483673119186132,Poor,-0.11316917009771914,Master,Good,2.0999532591011945,No,59.771224175895085
S1139,17.233138770641663,Male,3.726242265814088,0.6037744590234666,3.0396398832670206,No,84.83130304007126,5.477441478632196,Good,5.777321242188152,High School,Poor,6.489265563370132,No,83.82976248815365
S1661,19.06416786265322,Male,3.474821582145633,3.683397753439413,2.187146206338494,No,82.6281065595124,5.845961285145184,Good,3.067628482158723,Bachelor,Poor,10.35917648161799,No,65.14796266474069
S1473,19.68439921450418,Male,5.0696934455817955,2.9494224852492423,2.5963010917212386,No,96.1136716476719,6.624088952879297,Poor,5.9941049967814015,High School,Average,5.071175265186736,No,81.56743029021368
S1615,18.923462142926784,Female,1.559680752810555,2.1739975406204444,2.2589824126669775,No,88.9519516568559,7.710656626660661,Fair,-0.24502486505330462,Bachelor,Average,1.0221621513579169,No,44.6392739500903
S1489,21.45106856476122,Female,7.339022015473995,3.5972632553835227,1.4541574674143716,No,90.85614742301553,7.120077983469771,Good,3.212905474732937,High School,Good,6.455932437241635,Yes,102.27407783427084
S1354,23.533821987180247,Male,3.2657180141269024,2.2521952854354614,2.37791349006954,No,99.30465701575886,6.233383860680354,Good,1.1977102542468159,High School,Good,0.9185316540242913,No,47.10274116065269
S1003,22.936512360235596,Female,1.2072222184202377,4.097916174870877,0.9916509719890183,No,69.8162549546137,9.393079273569208,Poor,3.6670235908125877,Master,Good,1.0054990765028526,Yes,24.325896112023003
S1907,18.872901319895558,Female,3.164652309763246,2.420275308272417,1.927860378169699,No,65.33473159372909,5.750531247152361,Fair,1.0563879160801473,High School,Average,2.6406394380277622,No,58.27769295997682
S1259,19.027796787021014,Female,4.392409242637266,0.7328315144243123,1.1586193642462335,No,80.71423198618248,6.4473812782959214,Fair,4.038815213550746,Master,Good,0.9948708094250786,No,70.8921445562647
S1755,22.17224384552414,Male,2.4454866116774587,4.761772696706146,1.9463729681358342,Yes,66.74284041736429,5.454526732432808,Poor,1.8803784317064633,Master,Good,9.426746096950597,No,55.970284281906984
S1222,22.370330573469882,Male,6.635321124568738,2.9279679460463575,1.9426911481598144,No,82.9855280467417,6.412133610345791,Good,6.262881235424014,Bachelor,Average,5.020090812791296,No,102.01923160451152
S1262,20.937790838208077,Male,3.0872866416661338,2.19755029673441,2.5403625127277647,No,76.36449070293429,6.22752781321782,Poor,2.1967892941632345,Master,Average,2.8792954149083707,No,49.24347791934654
S1265,18.18700597974606,Female,0.35064538214968266,2.9709324869694638,3.1521080369057617,No,81.48116946576789,5.333244747895916,Good,0.6950516023730062,Bachelor,Good,4.203820873629047,No,15.556098221580566
S1087,17.115043260708667,Male,2.349555626628004,1.0355672742493824,0.7885598208388089,No,69.61580835156482,5.970684035255548,Fair,0.9672986754033619,Master,Average,1.457924313474734,Yes,46.39125931115412
S1014,24.109197670862006,Male,2.554986013526701,1.5018202010727775,0.6629613510857694,No,88.51232343566272,6.882736002947795,Poor,5.4113891574809525,Bachelor,Average,8.863315596270033,No,77.45621547497893
S1998,23.870181236106298,Male,5.500141866271859,4.1290419240264224,0.8674555919613902,Yes,101.09277590173744,7.8025446221038175,Fair,0.1568675065897328,Bachelor,Average,1.086551396003252,No,67.9287043920507
S1467,16.770410452468866,Male,5.266591729150722,3.18006830013686,2.578552944154407,No,86.30525052361784,7.036709381037326,Fair,5.883397426082332,High School,Good,7.640075278763236,No,97.36131521313284
S1889,16.74676329709285,Male,3.5987844810418923,3.934118629188018,2.145935056685881,Yes,66.35175829747635,5.902598311714653,Fair,-0.06270305070504037,High School,Good,8.192131825453293,No,68.81400595001423
S1198,20.82586349328786,Male,1.4078534906256184,0.6664371527931565,2.4920894735610495,Yes,69.29862409091258,5.484466851655479,Good,0.9165434099407633,High School,Good,8.196918513764507,Yes,38.544556784258205
S1140,24.074054231972582,Male,2.5487654582157844,3.7530897450297807,2.207845784313864,No,85.34830311850376,5.044813146404279,Good,6.144478423735038,High School,Good,8.095739781298018,No,64.41262067697578
S1438,23.175175239210336,Male,3.6828791004331376,3.7179849977967563,2.10683091943075,No,89.27104299397375,6.257835815902317,Fair,1.5550050706636762,Master,Average,4.476927248134613,Yes,66.39287262404812
S1539,18.07446452196706,Male,3.5988603787154303,4.002914191498821,1.6040149595921587,No,98.71706885103188,7.301459290850017,Good,4.086315344893045,,Good,5.813276916810765,Yes,80.82251125876152
S1806,23.873627154236253,Female,3.000306476421976,3.168558939684496,2.0871230146996838,No,84.72462713382893,4.721731359373145,Good,1.2600834757347865,Bachelor,Good,2.0029815221791893,Yes,38.79141286599439
S1401,20.415745447556706,Male,2.304605747415085,2.5458480574893305,1.1108174885083457,No,78.10950414722852,6.135619960145656,Good,2.0021865549745037,,Good,2.893612666845228,Yes,45.308892255132214
S1957,17.349652225694257,Female,1.8546435912913126,1.6876864549966655,-0.13544304696368514,No,70.33734576801743,6.972505804240433,Good,4.772627906399875,High School,Average,4.192556429246078,No,49.96930837378799
S1878,20.91850699272318,Male,3.444864151338065,1.1688124654425724,1.7287905841447189,Yes,60.67124390418591,4.803188134480458,Fair,4.362183873992762,Bachelor,Good,1.807917777637948,No,60.1318023894713
S1842,16.8104410164205,Female,2.2992508035062125,2.131998215352377,1.8330258417865621,No,84.34636434069662,7.393732690544312,Fair,1.3473333532213754,Bachelor,Average,9.659283187732132,No,72.3303855183344
